Timestamp,Latitude,Longitude,RedPixels,OrangePixels,GreenPixels
2025-06-17 19-00-56,13.07,80.08,447,1626,12629
2025-06-17 19-00-56,13.07,80.09,467,1726,15153
2025-06-17 19-00-56,13.07,80.1,538,1917,16513
2025-06-17 19-00-56,13.07,80.11,698,1949,15240
2025-06-17 19-00-56,13.07,80.12,739,2281,12612
2025-06-17 19-00-56,13.07,80.13,777,2483,17305
2025-06-17 19-00-56,13.07,80.14,844,3178,18039
2025-06-17 19-00-56,13.07,80.15,1055,4672,15250
2025-06-17 19-00-56,13.07,80.16,1460,5789,13264
2025-06-17 19-00-56,13.07,80.17,1833,5868,14983
2025-06-17 19-00-56,13.07,80.18,2269,6189,15077
2025-06-17 19-00-56,13.07,80.19,2278,5275,13515
2025-06-17 19-00-56,13.07,80.2,2024,4933,10122
2025-06-17 19-00-56,13.07,80.21,2537,4966,7709
2025-06-17 19-00-56,13.07,80.22,2284,4774,9942
2025-06-17 19-00-56,13.07,80.23,2677,3423,11299
2025-06-17 19-00-56,13.07,80.24,3146,4275,12111
2025-06-17 19-00-56,13.07,80.25,2507,5305,13885
2025-06-17 19-00-56,13.07,80.26,2616,4258,14109
2025-06-17 19-00-56,13.07,80.27,2707,3815,13009
2025-06-17 19-00-56,13.07,80.28,1474,3323,9460
2025-06-17 19-00-56,13.07,80.29,880,3005,5600
2025-06-17 19-00-56,13.07,80.3,630,2056,4136
2025-06-17 19-00-56,13.07,80.31,325,1603,2962
2025-06-17 19-00-56,13.07,80.32,316,1218,969
2025-06-17 19-00-56,13.07,80.33,299,1119,214
2025-06-17 19-00-56,13.07,80.34,299,703,615
2025-06-17 19-00-56,13.07,80.35,299,703,211
2025-06-17 19-00-56,13.07,80.36,299,703,211
2025-06-17 19-00-56,13.07,80.37,299,703,211
2025-06-17 19-00-56,13.07,80.38,299,703,211
2025-06-17 19-00-56,13.07,80.39,299,703,211
2025-06-17 19-00-56,13.08,79.95,299,703,4433
2025-06-17 19-00-56,13.08,79.96,299,703,4471
2025-06-17 19-00-56,13.08,79.97,299,703,5524
2025-06-17 19-00-56,13.08,79.98,303,707,6330
2025-06-17 19-00-56,13.08,79.99,303,721,7722
2025-06-17 19-00-56,13.08,80.0,304,722,8626
2025-06-17 19-00-56,13.08,80.01,299,718,9259
2025-06-17 19-00-56,13.08,80.02,299,705,8793
2025-06-17 19-00-56,13.08,80.03,299,704,10990
2025-06-17 19-00-56,13.08,80.04,299,705,13143
2025-06-17 19-00-56,13.08,80.05,299,888,13872
2025-06-17 19-00-56,13.08,80.06,299,1034,12318
2025-06-17 19-00-56,13.08,80.07,299,868,9597
2025-06-17 19-00-56,13.08,80.08,299,968,12575
2025-06-17 19-00-56,13.08,80.09,307,1263,13062
2025-06-17 19-00-56,13.08,80.1,353,1117,11340
2025-06-17 19-00-56,13.08,80.11,319,1006,8138
2025-06-17 19-00-56,13.08,80.12,372,1235,8018
2025-06-17 19-00-56,13.08,80.13,376,1653,12977
2025-06-17 19-00-56,13.08,80.14,477,1729,13656
2025-06-17 19-00-56,13.08,80.15,682,3789,13685
2025-06-17 19-00-56,13.08,80.16,1205,5659,13582
2025-06-17 19-00-56,13.08,80.17,1802,6629,15429
2025-06-17 19-00-56,13.08,80.18,1846,6812,15462
2025-06-17 19-00-56,13.08,80.19,1938,7389,16299
2025-06-17 19-00-56,13.08,80.2,1738,7301,13022
2025-06-17 19-00-56,13.08,80.21,2477,6855,13519
2025-06-17 19-00-56,13.08,80.22,2154,5234,14534
2025-06-17 19-00-56,13.08,80.23,2426,4972,16196
2025-06-17 19-00-56,13.08,80.24,2708,4435,14259
2025-06-17 19-00-56,13.08,80.25,3137,5221,16623
2025-06-17 19-00-56,13.08,80.26,3287,5013,16502
2025-06-17 19-00-56,13.08,80.27,2476,4719,14622
2025-06-17 19-00-56,13.08,80.28,1748,3692,10362
2025-06-17 19-00-56,13.08,80.29,1346,2878,6112
2025-06-17 19-00-56,13.08,80.3,692,2106,4889
2025-06-17 19-00-56,13.08,80.31,353,1471,3487
2025-06-17 19-00-56,13.08,80.32,299,1365,1082
2025-06-17 19-00-56,13.08,80.33,299,1119,216
2025-06-17 19-00-56,13.08,80.34,299,703,615
2025-06-17 19-00-56,13.08,80.35,299,703,211
2025-06-17 19-00-56,13.08,80.36,299,703,211
2025-06-17 19-00-56,13.08,80.37,299,703,211
2025-06-17 19-00-56,13.08,80.38,299,703,211
2025-06-17 19-00-56,13.08,80.39,299,703,211
2025-06-17 19-00-56,13.09,79.95,299,703,7715
2025-06-17 19-00-56,13.09,79.96,300,703,8489
2025-06-17 19-00-56,13.09,79.97,299,703,8448
2025-06-17 19-00-56,13.09,79.98,307,703,8677
2025-06-17 19-00-56,13.09,79.99,307,703,9436
2025-06-17 19-00-56,13.09,80.0,307,703,9690
2025-06-17 19-00-56,13.09,80.01,307,703,8140
2025-06-17 19-00-56,13.09,80.02,307,703,9471
2025-06-17 19-00-56,13.09,80.03,309,703,12078
2025-06-17 19-00-56,13.09,80.04,299,705,13598
2025-06-17 19-00-56,13.09,80.05,300,703,14133
2025-06-17 19-00-56,13.09,80.06,299,703,7571
2025-06-17 19-00-56,13.09,80.07,300,704,6487
2025-06-17 19-00-56,13.09,80.08,299,1250,9783
2025-06-17 19-00-56,13.09,80.09,300,1484,10496
2025-06-17 19-00-56,13.09,80.1,299,1895,6660
2025-06-17 19-00-56,13.09,80.11,299,867,6513
2025-06-17 19-00-56,13.09,80.12,300,1131,6965
2025-06-17 19-00-56,13.09,80.13,507,1934,14014
2025-06-17 19-00-56,13.09,80.14,713,2522,14552
2025-06-17 19-00-56,13.09,80.15,773,3282,12940
2025-06-17 19-00-56,13.09,80.16,1423,3676,13245
2025-06-17 19-00-56,13.09,80.17,1903,4642,14413
2025-06-17 19-00-56,13.09,80.18,1919,5430,18133
2025-06-17 19-00-56,13.09,80.19,2501,5850,19662
2025-06-17 19-00-56,13.09,80.2,2597,5602,16616
2025-06-17 19-00-56,13.09,80.21,2848,6407,17593
2025-06-17 19-00-56,13.09,80.22,2553,4841,17784
2025-06-17 19-00-56,13.09,80.23,2783,6031,17067
2025-06-17 19-00-56,13.09,80.24,2828,6230,16171
2025-06-17 19-00-56,13.09,80.25,3015,6770,16127
2025-06-17 19-00-56,13.09,80.26,3045,6092,17630
2025-06-17 19-00-56,13.09,80.27,2209,5903,15393
2025-06-17 19-00-56,13.09,80.28,1568,4683,11698
2025-06-17 19-00-56,13.09,80.29,1334,4195,9938
2025-06-17 19-00-56,13.09,80.3,881,2769,7642
2025-06-17 19-00-56,13.09,80.31,409,1699,4696
2025-06-17 19-00-56,13.09,80.32,353,1582,2164
2025-06-17 19-00-56,13.09,80.33,299,1119,237
2025-06-17 19-00-56,13.09,80.34,299,703,618
2025-06-17 19-00-56,13.09,80.35,299,703,211
2025-06-17 19-00-56,13.09,80.36,299,703,211
2025-06-17 19-00-56,13.09,80.37,299,703,211
2025-06-17 19-00-56,13.09,80.38,299,703,211
2025-06-17 19-00-56,13.09,80.39,299,703,211
2025-06-17 19-00-56,13.1,79.95,299,703,6519
2025-06-17 19-00-56,13.1,79.96,299,703,6818
2025-06-17 19-00-56,13.1,79.97,299,703,7074
2025-06-17 19-00-56,13.1,79.98,307,703,8572
2025-06-17 19-00-56,13.1,79.99,307,703,10618
2025-06-17 19-00-56,13.1,80.0,307,707,10712
2025-06-17 19-00-56,13.1,80.01,307,706,10383
2025-06-17 19-00-56,13.1,80.02,307,1123,13272
2025-06-17 19-00-56,13.1,80.03,307,1160,15666
2025-06-17 19-00-56,13.1,80.04,299,1164,15464
2025-06-17 19-00-56,13.1,80.05,299,1162,13789
2025-06-17 19-00-56,13.1,80.06,299,1373,9156
2025-06-17 19-00-56,13.1,80.07,303,1393,8087
2025-06-17 19-00-56,13.1,80.08,316,2821,11690
2025-06-17 19-00-56,13.1,80.09,311,2999,8374
2025-06-17 19-00-56,13.1,80.1,304,2848,5205
2025-06-17 19-00-56,13.1,80.11,303,1468,5309
2025-06-17 19-00-56,13.1,80.12,558,1986,5982
2025-06-17 19-00-56,13.1,80.13,797,2741,10751
2025-06-17 19-00-56,13.1,80.14,1330,2505,11752
2025-06-17 19-00-56,13.1,80.15,925,3393,11804
2025-06-17 19-00-56,13.1,80.16,1310,3102,10415
2025-06-17 19-00-56,13.1,80.17,1642,4175,12979
2025-06-17 19-00-56,13.1,80.18,2130,4779,16773
2025-06-17 19-00-56,13.1,80.19,1887,4969,17598
2025-06-17 19-00-56,13.1,80.2,1937,4387,13343
2025-06-17 19-00-56,13.1,80.21,1771,4036,12615
2025-06-17 19-00-56,13.1,80.22,2137,4074,13275
2025-06-17 19-00-56,13.1,80.23,2872,4502,16044
2025-06-17 19-00-56,13.1,80.24,2317,4742,16074
2025-06-17 19-00-56,13.1,80.25,2784,4582,15868
2025-06-17 19-00-56,13.1,80.26,3144,3831,14716
2025-06-17 19-00-56,13.1,80.27,2630,3938,13214
2025-06-17 19-00-56,13.1,80.28,2193,3679,9837
2025-06-17 19-00-56,13.1,80.29,1832,3327,8092
2025-06-17 19-00-56,13.1,80.3,1149,3068,4934
2025-06-17 19-00-56,13.1,80.31,1115,1804,4072
2025-06-17 19-00-56,13.1,80.32,456,1718,1764
2025-06-17 19-00-56,13.1,80.33,299,1119,341
2025-06-17 19-00-56,13.1,80.34,299,703,618
2025-06-17 19-00-56,13.1,80.35,299,703,211
2025-06-17 19-00-56,13.1,80.36,299,703,211
2025-06-17 19-00-56,13.1,80.37,299,703,211
2025-06-17 19-00-56,13.1,80.38,299,703,211
2025-06-17 19-00-56,13.1,80.39,299,703,211
2025-06-17 19-00-56,13.11,79.95,299,725,9686
2025-06-17 19-00-56,13.11,79.96,300,924,10960
2025-06-17 19-00-56,13.11,79.97,311,978,10890
2025-06-17 19-00-56,13.11,79.98,483,1242,11266
2025-06-17 19-00-56,13.11,79.99,480,1506,9386
2025-06-17 19-00-56,13.11,80.0,473,1344,12010
2025-06-17 19-00-56,13.11,80.01,491,1443,9772
2025-06-17 19-00-56,13.11,80.02,372,1556,14206
2025-06-17 19-00-56,13.11,80.03,522,1936,16097
2025-06-17 19-00-56,13.11,80.04,506,2031,16699
2025-06-17 19-00-56,13.11,80.05,440,1573,15995
2025-06-17 19-00-56,13.11,80.06,439,1597,12444
2025-06-17 19-00-56,13.11,80.07,396,1993,13182
2025-06-17 19-00-56,13.11,80.08,408,3384,15305
2025-06-17 19-00-56,13.11,80.09,434,3589,11813
2025-06-17 19-00-56,13.11,80.1,349,3021,8763
2025-06-17 19-00-56,13.11,80.11,393,2542,7963
2025-06-17 19-00-56,13.11,80.12,683,3317,10176
2025-06-17 19-00-56,13.11,80.13,1156,3549,12864
2025-06-17 19-00-56,13.11,80.14,1253,3407,15565
2025-06-17 19-00-56,13.11,80.15,699,2431,13329
2025-06-17 19-00-56,13.11,80.16,933,3282,11405
2025-06-17 19-00-56,13.11,80.17,1609,2981,13900
2025-06-17 19-00-56,13.11,80.18,1960,3372,16254
2025-06-17 19-00-56,13.11,80.19,1784,3914,14062
2025-06-17 19-00-56,13.11,80.2,1773,3922,11299
2025-06-17 19-00-56,13.11,80.21,1788,3673,12168
2025-06-17 19-00-56,13.11,80.22,1963,4135,13687
2025-06-17 19-00-56,13.11,80.23,2310,4461,13948
2025-06-17 19-00-56,13.11,80.24,2108,4328,14312
2025-06-17 19-00-56,13.11,80.25,2337,4350,13756
2025-06-17 19-00-56,13.11,80.26,2445,5161,15872
2025-06-17 19-00-56,13.11,80.27,2329,4907,14957
2025-06-17 19-00-56,13.11,80.28,1763,4417,11987
2025-06-17 19-00-56,13.11,80.29,1495,3306,9380
2025-06-17 19-00-56,13.11,80.3,1041,2275,7646
2025-06-17 19-00-56,13.11,80.31,708,2132,6035
2025-06-17 19-00-56,13.11,80.32,476,1431,2714
2025-06-17 19-00-56,13.11,80.33,299,1119,249
2025-06-17 19-00-56,13.11,80.34,299,703,621
2025-06-17 19-00-56,13.11,80.35,299,703,211
2025-06-17 19-00-56,13.11,80.36,299,703,211
2025-06-17 19-00-56,13.11,80.37,299,703,211
2025-06-17 19-00-56,13.11,80.38,299,703,211
2025-06-17 19-00-56,13.11,80.39,299,703,211
2025-06-17 19-00-56,13.12,79.95,542,1102,11895
2025-06-17 19-00-56,13.12,79.96,526,1370,10731
2025-06-17 19-00-56,13.12,79.97,639,1633,8956
2025-06-17 19-00-56,13.12,79.98,476,1914,7901
2025-06-17 19-00-56,13.12,79.99,476,1483,6963
2025-06-17 19-00-56,13.12,80.0,489,1310,8376
2025-06-17 19-00-56,13.12,80.01,490,1313,8775
2025-06-17 19-00-56,13.12,80.02,346,1694,13479
2025-06-17 19-00-56,13.12,80.03,475,2238,12767
2025-06-17 19-00-56,13.12,80.04,438,2261,13346
2025-06-17 19-00-56,13.12,80.05,458,1844,13098
2025-06-17 19-00-56,13.12,80.06,474,1422,10002
2025-06-17 19-00-56,13.12,80.07,409,1770,12833
2025-06-17 19-00-56,13.12,80.08,418,2834,14021
2025-06-17 19-00-56,13.12,80.09,408,3353,12858
2025-06-17 19-00-56,13.12,80.1,392,2856,12671
2025-06-17 19-00-56,13.12,80.11,386,3281,11032
2025-06-17 19-00-56,13.12,80.12,663,3748,11524
2025-06-17 19-00-56,13.12,80.13,562,4040,11581
2025-06-17 19-00-56,13.12,80.14,643,3764,13007
2025-06-17 19-00-56,13.12,80.15,734,2197,12060
2025-06-17 19-00-56,13.12,80.16,1110,2165,10767
2025-06-17 19-00-56,13.12,80.17,1403,2238,11679
2025-06-17 19-00-56,13.12,80.18,1477,2844,15915
2025-06-17 19-00-56,13.12,80.19,1729,2386,9713
2025-06-17 19-00-56,13.12,80.2,1253,2717,7791
2025-06-17 19-00-56,13.12,80.21,1222,3061,10991
2025-06-17 19-00-56,13.12,80.22,1477,3109,13340
2025-06-17 19-00-56,13.12,80.23,1926,3219,16245
2025-06-17 19-00-56,13.12,80.24,1775,2992,13621
2025-06-17 19-00-56,13.12,80.25,1517,2914,12774
2025-06-17 19-00-56,13.12,80.26,1999,3148,18352
2025-06-17 19-00-56,13.12,80.27,1798,3379,19856
2025-06-17 19-00-56,13.12,80.28,1184,3020,10938
2025-06-17 19-00-56,13.12,80.29,1387,2660,10013
2025-06-17 19-00-56,13.12,80.3,931,1862,6447
2025-06-17 19-00-56,13.12,80.31,1168,1433,5703
2025-06-17 19-00-56,13.12,80.32,520,1193,2181
2025-06-17 19-00-56,13.12,80.33,299,703,1091
2025-06-17 19-00-56,13.12,80.34,299,703,617
2025-06-17 19-00-56,13.12,80.35,299,703,615
2025-06-17 19-00-56,13.12,80.36,299,703,211
2025-06-17 19-00-56,13.12,80.37,299,703,211
2025-06-17 19-00-56,13.12,80.38,299,703,211
2025-06-17 19-00-56,13.12,80.39,299,703,211
2025-06-17 19-00-56,13.13,79.95,438,1102,6436
2025-06-17 19-00-56,13.13,79.96,438,1142,5914
2025-06-17 19-00-56,13.13,79.97,506,1302,5895
2025-06-17 19-00-56,13.13,79.98,438,1662,6338
2025-06-17 19-00-56,13.13,79.99,438,1787,6906
2025-06-17 19-00-56,13.13,80.0,303,1610,7661
2025-06-17 19-00-56,13.13,80.01,438,2228,10671
2025-06-17 19-00-56,13.13,80.02,478,2374,15441
2025-06-17 19-00-56,13.13,80.03,620,2786,16552
2025-06-17 19-00-56,13.13,80.04,609,2800,14444
2025-06-17 19-00-56,13.13,80.05,466,2536,14371
2025-06-17 19-00-56,13.13,80.06,470,2322,11624
2025-06-17 19-00-56,13.13,80.07,569,2748,13953
2025-06-17 19-00-56,13.13,80.08,597,2755,14853
2025-06-17 19-00-56,13.13,80.09,577,2730,12595
2025-06-17 19-00-56,13.13,80.1,444,1977,12564
2025-06-17 19-00-56,13.13,80.11,462,2304,11235
2025-06-17 19-00-56,13.13,80.12,443,2648,11354
2025-06-17 19-00-56,13.13,80.13,528,2712,11312
2025-06-17 19-00-56,13.13,80.14,551,2277,12163
2025-06-17 19-00-56,13.13,80.15,517,1929,13551
2025-06-17 19-00-56,13.13,80.16,685,2212,12815
2025-06-17 19-00-56,13.13,80.17,889,2645,13870
2025-06-17 19-00-56,13.13,80.18,1121,1876,13429
2025-06-17 19-00-56,13.13,80.19,1012,2658,12193
2025-06-17 19-00-56,13.13,80.2,1375,2610,12136
2025-06-17 19-00-56,13.13,80.21,1657,2463,13892
2025-06-17 19-00-56,13.13,80.22,1476,2476,14659
2025-06-17 19-00-56,13.13,80.23,1545,2958,13574
2025-06-17 19-00-56,13.13,80.24,1306,2702,10264
2025-06-17 19-00-56,13.13,80.25,1557,3076,11172
2025-06-17 19-00-56,13.13,80.26,1019,1961,11214
2025-06-17 19-00-56,13.13,80.27,954,2140,12792
2025-06-17 19-00-56,13.13,80.28,969,1979,10934
2025-06-17 19-00-56,13.13,80.29,732,1761,7849
2025-06-17 19-00-56,13.13,80.3,1001,1172,5700
2025-06-17 19-00-56,13.13,80.31,946,1090,4579
2025-06-17 19-00-56,13.13,80.32,688,939,2512
2025-06-17 19-00-56,13.13,80.33,299,1173,1197
2025-06-17 19-00-56,13.13,80.34,299,703,615
2025-06-17 19-00-56,13.13,80.35,299,703,615
2025-06-17 19-00-56,13.13,80.36,299,703,211
2025-06-17 19-00-56,13.13,80.37,299,703,211
2025-06-17 19-00-56,13.13,80.38,299,703,211
2025-06-17 19-00-56,13.13,80.39,299,703,211
2025-06-17 19-00-56,13.14,79.95,626,1736,8857
2025-06-17 19-00-56,13.14,79.96,677,1795,8268
2025-06-17 19-00-56,13.14,79.97,641,1603,7512
2025-06-17 19-00-56,13.14,79.98,332,1754,7609
2025-06-17 19-00-56,13.14,79.99,438,1598,7914
2025-06-17 19-00-56,13.14,80.0,438,1206,6263
2025-06-17 19-00-56,13.14,80.01,478,1514,8889
2025-06-17 19-00-56,13.14,80.02,438,1211,13288
2025-06-17 19-00-56,13.14,80.03,573,1438,13584
2025-06-17 19-00-56,13.14,80.04,370,1670,11810
2025-06-17 19-00-56,13.14,80.05,410,1120,10914
2025-06-17 19-00-56,13.14,80.06,370,1248,7694
2025-06-17 19-00-56,13.14,80.07,368,974,9524
2025-06-17 19-00-56,13.14,80.08,445,1662,7793
2025-06-17 19-00-56,13.14,80.09,378,1317,6544
2025-06-17 19-00-56,13.14,80.1,301,997,7081
2025-06-17 19-00-56,13.14,80.11,301,979,6212
2025-06-17 19-00-56,13.14,80.12,301,1228,7272
2025-06-17 19-00-56,13.14,80.13,301,1435,9333
2025-06-17 19-00-56,13.14,80.14,370,1406,8072
2025-06-17 19-00-56,13.14,80.15,520,2011,11499
2025-06-17 19-00-56,13.14,80.16,532,1775,13508
2025-06-17 19-00-56,13.14,80.17,595,1863,13942
2025-06-17 19-00-56,13.14,80.18,598,2469,16938
2025-06-17 19-00-56,13.14,80.19,1084,3058,19877
2025-06-17 19-00-56,13.14,80.2,1040,2945,17956
2025-06-17 19-00-56,13.14,80.21,948,2087,17941
2025-06-17 19-00-56,13.14,80.22,767,2029,17349
2025-06-17 19-00-56,13.14,80.23,590,1994,15757
2025-06-17 19-00-56,13.14,80.24,763,1914,13302
2025-06-17 19-00-56,13.14,80.25,604,1401,12047
2025-06-17 19-00-56,13.14,80.26,607,1086,13532
2025-06-17 19-00-56,13.14,80.27,513,1805,15437
2025-06-17 19-00-56,13.14,80.28,481,1266,12347
2025-06-17 19-00-56,13.14,80.29,479,1515,9575
2025-06-17 19-00-56,13.14,80.3,313,1053,8593
2025-06-17 19-00-56,13.14,80.31,313,963,6606
2025-06-17 19-00-56,13.14,80.32,309,854,4435
2025-06-17 19-00-56,13.14,80.33,308,718,2241
2025-06-17 19-00-56,13.14,80.34,299,703,616
2025-06-17 19-00-56,13.14,80.35,299,703,615
2025-06-17 19-00-56,13.14,80.36,299,703,615
2025-06-17 19-00-56,13.14,80.37,299,703,211
2025-06-17 19-00-56,13.14,80.38,299,703,211
2025-06-17 19-00-56,13.14,80.39,299,703,211
2025-06-17 19-00-56,13.15,79.95,346,1007,5837
2025-06-17 19-00-56,13.15,79.96,414,443,4405
2025-06-17 19-00-56,13.15,79.97,413,992,4061
2025-06-17 19-00-56,13.15,79.98,299,930,3561
2025-06-17 19-00-56,13.15,79.99,299,703,3698
2025-06-17 19-00-56,13.15,80.0,299,754,3730
2025-06-17 19-00-56,13.15,80.01,299,895,6388
2025-06-17 19-00-56,13.15,80.02,299,1041,8554
2025-06-17 19-00-56,13.15,80.03,299,1077,10076
2025-06-17 19-00-56,13.15,80.04,299,894,9402
2025-06-17 19-00-56,13.15,80.05,299,893,10054
2025-06-17 19-00-56,13.15,80.06,299,894,9308
2025-06-17 19-00-56,13.15,80.07,127,472,9643
2025-06-17 19-00-56,13.15,80.08,127,461,8525
2025-06-17 19-00-56,13.15,80.09,127,276,5495
2025-06-17 19-00-56,13.15,80.1,302,851,4644
2025-06-17 19-00-56,13.15,80.11,301,846,2842
2025-06-17 19-00-56,13.15,80.12,303,805,2998
2025-06-17 19-00-56,13.15,80.13,317,891,2501
2025-06-17 19-00-56,13.15,80.14,370,730,2797
2025-06-17 19-00-56,13.15,80.15,338,719,4418
2025-06-17 19-00-56,13.15,80.16,464,726,7673
2025-06-17 19-00-56,13.15,80.17,373,855,11128
2025-06-17 19-00-56,13.15,80.18,392,1439,15120
2025-06-17 19-00-56,13.15,80.19,834,2057,18608
2025-06-17 19-00-56,13.15,80.2,878,2027,19966
2025-06-17 19-00-56,13.15,80.21,810,1993,18409
2025-06-17 19-00-56,13.15,80.22,799,2134,19221
2025-06-17 19-00-56,13.15,80.23,775,1949,16932
2025-06-17 19-00-56,13.15,80.24,716,1410,19126
2025-06-17 19-00-56,13.15,80.25,752,1275,14559
2025-06-17 19-00-56,13.15,80.26,385,1581,11292
2025-06-17 19-00-56,13.15,80.27,383,1647,11314
2025-06-17 19-00-56,13.15,80.28,426,1578,9051
2025-06-17 19-00-56,13.15,80.29,259,700,12160
2025-06-17 19-00-56,13.15,80.3,255,636,10720
2025-06-17 19-00-56,13.15,80.31,379,952,5136
2025-06-17 19-00-56,13.15,80.32,312,838,4801
2025-06-17 19-00-56,13.15,80.33,299,874,3451
2025-06-17 19-00-56,13.15,80.34,299,703,1210
2025-06-17 19-00-56,13.15,80.35,299,703,615
2025-06-17 19-00-56,13.15,80.36,299,703,615
2025-06-17 19-00-56,13.15,80.37,299,703,211
2025-06-17 19-00-56,13.15,80.38,299,703,211
2025-06-17 19-00-56,13.15,80.39,299,703,211
2025-06-16 12-40-25,13.15,79.95,732,784,5150
2025-06-16 12-40-25,13.15,79.96,612,708,4499
2025-06-16 12-40-25,13.15,79.97,443,992,4053
2025-06-16 12-40-25,13.15,79.98,299,896,3547
2025-06-16 12-40-25,13.15,79.99,299,703,3714
2025-06-16 12-40-25,13.15,80.0,299,713,3361
2025-06-16 12-40-25,13.15,80.01,299,876,5871
2025-06-16 12-40-25,13.15,80.02,329,840,7937
2025-06-16 12-40-25,13.15,80.03,329,947,9633
2025-06-16 12-40-25,13.15,80.04,328,881,9559
2025-06-16 12-40-25,13.15,80.05,329,876,10302
2025-06-16 12-40-25,13.15,80.06,328,902,9542
2025-06-16 12-40-25,13.15,80.07,332,890,9404
2025-06-16 12-40-25,13.15,80.08,328,777,7789
2025-06-16 12-40-25,13.15,80.09,299,749,5996
2025-06-16 12-40-25,13.15,80.1,299,752,4491
2025-06-16 12-40-25,13.15,80.11,299,746,2915
2025-06-16 12-40-25,13.15,80.12,303,705,3129
2025-06-16 12-40-25,13.15,80.13,299,717,2730
2025-06-16 12-40-25,13.15,80.14,335,730,2510
2025-06-16 12-40-25,13.15,80.15,344,719,4044
2025-06-16 12-40-25,13.15,80.16,470,726,7277
2025-06-16 12-40-25,13.15,80.17,377,876,10717
2025-06-16 12-40-25,13.15,80.18,399,1390,15447
2025-06-16 12-40-25,13.15,80.19,544,1534,20099
2025-06-16 12-40-25,13.15,80.2,582,1719,21399
2025-06-16 12-40-25,13.15,80.21,540,1754,19817
2025-06-16 12-40-25,13.15,80.22,531,1701,20185
2025-06-16 12-40-25,13.15,80.23,484,1568,17973
2025-06-16 12-40-25,13.15,80.24,355,1378,16235
2025-06-16 12-40-25,13.15,80.25,354,1074,13694
2025-06-16 12-40-25,13.15,80.26,352,871,12750
2025-06-16 12-40-25,13.15,80.27,299,943,12545
2025-06-16 12-40-25,13.15,80.28,299,1024,10480
2025-06-16 12-40-25,13.15,80.29,299,1021,9086
2025-06-16 12-40-25,13.15,80.3,299,927,8950
2025-06-16 12-40-25,13.15,80.31,299,873,5880
2025-06-16 12-40-25,13.15,80.32,299,861,4882
2025-06-16 12-40-25,13.15,80.33,299,823,3448
2025-06-16 12-40-25,13.15,80.34,299,703,1191
2025-06-16 12-40-25,13.15,80.35,299,703,615
2025-06-16 12-40-25,13.15,80.36,299,703,615
2025-06-16 12-40-25,13.15,80.37,299,703,211
2025-06-16 12-40-25,13.15,80.38,299,703,211
2025-06-16 12-40-25,13.15,80.39,299,703,211
2025-06-16 12-40-25,13.16,79.95,299,1119,3686
2025-06-16 12-40-25,13.16,79.96,299,703,2911
2025-06-16 12-40-25,13.16,79.97,299,703,2308
2025-06-16 12-40-25,13.16,79.98,299,703,2075
2025-06-16 12-40-25,13.16,79.99,299,703,2537
2025-06-16 12-40-25,13.16,80.0,299,715,3433
2025-06-16 12-40-25,13.16,80.01,299,745,5398
2025-06-16 12-40-25,13.16,80.02,299,773,6644
2025-06-16 12-40-25,13.16,80.03,299,772,8374
2025-06-16 12-40-25,13.16,80.04,299,785,10963
2025-06-16 12-40-25,13.16,80.05,299,779,11528
2025-06-16 12-40-25,13.16,80.06,299,784,13962
2025-06-16 12-40-25,13.16,80.07,299,776,14393
2025-06-16 12-40-25,13.16,80.08,299,730,10314
2025-06-16 12-40-25,13.16,80.09,299,735,7402
2025-06-16 12-40-25,13.16,80.1,299,719,5117
2025-06-16 12-49-21,12.75,79.95,299,1365,6343
2025-06-16 12-49-21,12.75,79.96,342,1441,8946
2025-06-16 12-49-21,12.75,79.97,366,2189,11032
2025-06-16 12-49-21,12.75,79.98,581,2003,10026
2025-06-16 12-49-21,12.75,79.99,581,1813,10822
2025-06-16 12-49-21,12.75,80.0,582,1031,10532
2025-06-16 12-49-21,12.75,80.01,543,764,8408
2025-06-16 12-49-21,12.75,80.02,545,767,7725
2025-06-16 12-49-21,12.75,80.03,423,844,6008
2025-06-16 12-49-21,12.75,80.04,299,711,4903
2025-06-16 12-49-21,12.75,80.05,299,703,4576
2025-06-16 12-49-21,12.75,80.06,299,703,3550
2025-06-16 12-49-21,12.75,80.07,299,703,3211
2025-06-16 12-49-21,12.75,80.08,299,703,5271
2025-06-16 12-49-21,12.75,80.09,299,703,5614
2025-06-16 12-49-21,12.75,80.1,299,703,4821
2025-06-16 12-49-21,12.75,80.11,306,703,4486
2025-06-16 12-49-21,12.75,80.12,311,703,6585
2025-06-16 12-49-21,12.75,80.13,310,703,7290
2025-06-16 12-49-21,12.75,80.14,311,707,6933
2025-06-16 12-49-21,12.75,80.15,309,716,3306
2025-06-16 12-49-21,12.75,80.16,311,725,3734
2025-06-16 12-49-21,12.75,80.17,299,719,5782
2025-06-16 12-49-21,12.75,80.18,299,829,7113
2025-06-16 12-49-21,12.75,80.19,299,828,6809
2025-06-16 12-49-21,12.75,80.2,299,827,6365
2025-06-16 12-49-21,12.75,80.21,299,703,7788
2025-06-16 12-49-21,12.75,80.22,299,703,8334
2025-06-16 12-49-21,12.75,80.23,299,703,7881
2025-06-16 12-49-21,12.75,80.24,299,703,6002
2025-06-16 12-49-21,12.75,80.25,299,703,3213
2025-06-16 12-49-21,12.75,80.26,299,703,2647
2025-06-16 12-49-21,12.75,80.27,299,703,1940
2025-06-16 12-49-21,12.75,80.28,299,703,956
